frame_info.encap_type,frame_info.time,frame_info.time_epoch,frame_info.number,frame_info.len,frame_info.cap_len,eth.type,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
1,"Aug 11, 2024 01:53:43.013691000 EDT",1723355623.013691000,180,60,60,0x0800,4,20,,0x0a50,0x00,0,0,0,0,254,6,0x32ab,192.168.255.1,192.168.255.129,40,0x00,63019,57720,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xb48e,0,
1,"Aug 11, 2024 01:53:43.021785000 EDT",1723355623.021785000,181,60,60,0x0800,4,20,,0x929f,0x00,0,0,0,0,254,6,0xaa5b,192.168.255.1,192.168.255.129,40,0x00,63019,10202,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x2ef6,0,
1,"Aug 11, 2024 01:53:43.033139000 EDT",1723355623.033139000,182,60,60,0x0800,4,20,,0x0a04,0x00,0,0,0,0,254,6,0x32f7,192.168.255.1,192.168.255.129,40,0x00,63019,34493,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xfe36,0,
1,"Aug 11, 2024 01:53:43.044053000 EDT",1723355623.044053000,183,60,60,0x0800,4,20,,0xd0f8,0x00,0,0,0,0,254,6,0x6c02,192.168.255.1,192.168.255.129,40,0x00,63019,17123,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x9a7a,0,
1,"Aug 11, 2024 01:53:43.054332000 EDT",1723355623.054332000,184,60,60,0x0800,4,20,,0xd797,0x00,0,0,0,0,254,6,0x6563,192.168.255.1,192.168.255.129,40,0x00,63019,9659,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x93bf,0,
1,"Aug 11, 2024 01:53:43.054349000 EDT",1723355623.054349000,185,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,9659,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x97ac,0,
1,"Aug 11, 2024 01:53:43.066572000 EDT",1723355623.066572000,186,60,60,0x0800,4,20,,0xd794,0x00,0,0,0,0,254,6,0x6566,192.168.255.1,192.168.255.129,40,0x00,63019,9659,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x930c,0,
1,"Aug 11, 2024 01:53:43.077546000 EDT",1723355623.077546000,187,60,60,0x0800,4,20,,0x6ff9,0x00,0,0,0,0,254,6,0xcd01,192.168.255.1,192.168.255.129,40,0x00,63019,1331,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xbded,0,
1,"Aug 11, 2024 01:53:43.077567000 EDT",1723355623.077567000,188,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,1331,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xc1da,0,
1,"Aug 11, 2024 01:53:43.089510000 EDT",1723355623.089510000,189,60,60,0x0800,4,20,,0x6ffe,0x00,0,0,0,0,254,6,0xccfc,192.168.255.1,192.168.255.129,40,0x00,63019,1331,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xbd3a,0,
1,"Aug 11, 2024 01:53:43.100250000 EDT",1723355623.100250000,190,60,60,0x0800,4,20,,0xff45,0x00,0,0,0,0,254,6,0x3db5,192.168.255.1,192.168.255.129,40,0x00,63019,7570,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xd673,0,
1,"Aug 11, 2024 01:53:43.100268000 EDT",1723355623.100268000,191,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,7570,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xda60,0,
1,"Aug 11, 2024 01:53:43.111609000 EDT",1723355623.111609000,192,60,60,0x0800,4,20,,0xff44,0x00,0,0,0,0,254,6,0x3db6,192.168.255.1,192.168.255.129,40,0x00,63019,7570,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xd5c0,0,
1,"Aug 11, 2024 01:53:43.120764000 EDT",1723355623.120764000,193,60,60,0x0800,4,20,,0xaf49,0x00,0,0,0,0,254,6,0x8db1,192.168.255.1,192.168.255.129,40,0x00,63019,52960,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x5fc3,0,
1,"Aug 11, 2024 01:53:43.120779000 EDT",1723355623.120779000,194,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,52960,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x63b0,0,
1,"Aug 11, 2024 01:53:43.131458000 EDT",1723355623.131458000,195,60,60,0x0800,4,20,,0xaf48,0x00,0,0,0,0,254,6,0x8db2,192.168.255.1,192.168.255.129,40,0x00,63019,52960,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x5f10,0,
1,"Aug 11, 2024 01:53:43.141658000 EDT",1723355623.141658000,196,60,60,0x0800,4,20,,0x30d4,0x00,0,0,0,0,254,6,0x0c27,192.168.255.1,192.168.255.129,40,0x00,63019,17683,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x88a7,0,
1,"Aug 11, 2024 01:53:43.141682000 EDT",1723355623.141682000,197,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,17683,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x8c94,0,
1,"Aug 11, 2024 01:53:43.152814000 EDT",1723355623.152814000,198,60,60,0x0800,4,20,,0x30d5,0x00,0,0,0,0,254,6,0x0c26,192.168.255.1,192.168.255.129,40,0x00,63019,17683,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x87f4,0,
1,"Aug 11, 2024 01:53:43.163009000 EDT",1723355623.163009000,199,60,60,0x0800,4,20,,0xe33a,0x00,0,0,0,0,254,6,0x59c0,192.168.255.1,192.168.255.129,40,0x00,63019,46524,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x8c58,0,
1,"Aug 11, 2024 01:53:43.163028000 EDT",1723355623.163028000,200,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,46524,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x9045,0,
1,"Aug 11, 2024 01:53:43.174010000 EDT",1723355623.174010000,201,60,60,0x0800,4,20,,0xe335,0x00,0,0,0,0,254,6,0x59c5,192.168.255.1,192.168.255.129,40,0x00,63019,46524,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x8ba5,0,
1,"Aug 11, 2024 01:53:43.184128000 EDT",1723355623.184128000,202,60,60,0x0800,4,20,,0xd253,0x00,0,0,0,0,254,6,0x6aa7,192.168.255.1,192.168.255.129,40,0x00,63019,42889,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xdc6e,0,
1,"Aug 11, 2024 01:53:43.184147000 EDT",1723355623.184147000,203,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,42889,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xe05b,0,
1,"Aug 11, 2024 01:53:43.193989000 EDT",1723355623.193989000,204,60,60,0x0800,4,20,,0xd254,0x00,0,0,0,0,254,6,0x6aa6,192.168.255.1,192.168.255.129,40,0x00,63019,42889,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xdbbb,0,
1,"Aug 11, 2024 01:53:43.205398000 EDT",1723355623.205398000,205,60,60,0x0800,4,20,,0x5dde,0x00,0,0,0,0,254,6,0xdf1c,192.168.255.1,192.168.255.129,40,0x00,63019,52932,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x4561,0,
1,"Aug 11, 2024 01:53:43.205415000 EDT",1723355623.205415000,206,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,52932,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x494e,0,
1,"Aug 11, 2024 01:53:43.216049000 EDT",1723355623.216049000,207,60,60,0x0800,4,20,,0x5dd9,0x00,0,0,0,0,254,6,0xdf21,192.168.255.1,192.168.255.129,40,0x00,63019,52932,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x44ae,0,
1,"Aug 11, 2024 01:53:43.225233000 EDT",1723355623.225233000,208,60,60,0x0800,4,20,,0x747a,0x00,0,0,0,0,254,6,0xc880,192.168.255.1,192.168.255.129,40,0x00,63019,7252,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xc402,0,
1,"Aug 11, 2024 01:53:43.225248000 EDT",1723355623.225248000,209,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,7252,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xc7ef,0,
1,"Aug 11, 2024 01:53:43.235008000 EDT",1723355623.235008000,210,60,60,0x0800,4,20,,0x7465,0x00,0,0,0,0,254,6,0xc895,192.168.255.1,192.168.255.129,40,0x00,63019,7252,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xc34f,0,
1,"Aug 11, 2024 01:53:43.247242000 EDT",1723355623.247242000,211,60,60,0x0800,4,20,,0x3a17,0x00,0,0,0,0,254,6,0x02e4,192.168.255.1,192.168.255.129,40,0x00,63019,34260,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x65bc,0,
1,"Aug 11, 2024 01:53:43.247263000 EDT",1723355623.247263000,212,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,34260,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x69a9,0,
1,"Aug 11, 2024 01:53:43.254224000 EDT",1723355623.254224000,213,60,60,0x0800,4,20,,0x3a16,0x00,0,0,0,0,254,6,0x02e5,192.168.255.1,192.168.255.129,40,0x00,63019,34260,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x6509,0,
1,"Aug 11, 2024 01:53:43.267535000 EDT",1723355623.267535000,214,60,60,0x0800,4,20,,0x0cb3,0x00,0,0,0,0,254,6,0x3048,192.168.255.1,192.168.255.129,40,0x00,63019,23904,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xef30,0,
1,"Aug 11, 2024 01:53:43.267552000 EDT",1723355623.267552000,215,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,23904,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xf31d,0,
1,"Aug 11, 2024 01:53:43.276404000 EDT",1723355623.276404000,216,60,60,0x0800,4,20,,0x0cb2,0x00,0,0,0,0,254,6,0x3049,192.168.255.1,192.168.255.129,40,0x00,63019,23904,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xee7d,0,
1,"Aug 11, 2024 01:53:43.287092000 EDT",1723355623.287092000,217,60,60,0x0800,4,20,,0xd5f4,0x00,0,0,0,0,254,6,0x6706,192.168.255.1,192.168.255.129,40,0x00,63019,36141,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xbeff,0,
1,"Aug 11, 2024 01:53:43.287105000 EDT",1723355623.287105000,218,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,36141,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xc2ec,0,
1,"Aug 11, 2024 01:53:43.290082000 EDT",1723355623.290082000,219,60,60,0x0800,4,20,,0xd5f5,0x00,0,0,0,0,254,6,0x6705,192.168.255.1,192.168.255.129,40,0x00,63019,36141,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xbe4c,0,
1,"Aug 11, 2024 01:53:43.321085000 EDT",1723355623.321085000,220,60,60,0x0800,4,20,,0x0527,0x00,0,0,0,0,254,6,0x37d4,192.168.255.1,192.168.255.129,40,0x00,63019,9436,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xefc6,0,
1,"Aug 11, 2024 01:53:43.321085000 EDT",1723355623.321085000,221,60,60,0x0800,4,20,,0xb2e5,0x00,0,0,0,0,254,6,0x8a15,192.168.255.1,192.168.255.129,40,0x00,63019,12930,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x0c11,0,
1,"Aug 11, 2024 01:53:43.321085000 EDT",1723355623.321085000,222,60,60,0x0800,4,20,,0xe36b,0x00,0,0,0,0,254,6,0x598f,192.168.255.1,192.168.255.129,40,0x00,63019,5088,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x0e3e,0,
1,"Aug 11, 2024 01:53:43.321085000 EDT",1723355623.321085000,223,60,60,0x0800,4,20,,0x7dbc,0x00,0,0,0,0,254,6,0xbf3e,192.168.255.1,192.168.255.129,40,0x00,63019,7349,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xa5aa,0,
1,"Aug 11, 2024 01:53:43.321104000 EDT",1723355623.321104000,224,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,9436,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xf3b3,0,
1,"Aug 11, 2024 01:53:43.321156000 EDT",1723355623.321156000,225,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,12930,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x0ffe,0,
1,"Aug 11, 2024 01:53:43.321190000 EDT",1723355623.321190000,226,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,5088,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x122b,0,
1,"Aug 11, 2024 01:53:43.321222000 EDT",1723355623.321222000,227,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,7349,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xa997,0,
1,"Aug 11, 2024 01:53:43.329337000 EDT",1723355623.329337000,228,60,60,0x0800,4,20,,0xb2e4,0x00,0,0,0,0,254,6,0x8a16,192.168.255.1,192.168.255.129,40,0x00,63019,12930,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x0b5e,0,
1,"Aug 11, 2024 01:53:43.336771000 EDT",1723355623.336771000,229,60,60,0x0800,4,20,,0x0526,0x00,0,0,0,0,254,6,0x37d5,192.168.255.1,192.168.255.129,40,0x00,63019,9436,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xef13,0,
1,"Aug 11, 2024 01:53:43.347554000 EDT",1723355623.347554000,230,60,60,0x0800,4,20,,0x7dbd,0x00,0,0,0,0,254,6,0xbf3d,192.168.255.1,192.168.255.129,40,0x00,63019,7349,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xa4f7,0,
1,"Aug 11, 2024 01:53:43.358647000 EDT",1723355623.358647000,231,60,60,0x0800,4,20,,0xe36a,0x00,0,0,0,0,254,6,0x5990,192.168.255.1,192.168.255.129,40,0x00,63019,5088,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x0d8b,0,
1,"Aug 11, 2024 01:53:43.369217000 EDT",1723355623.369217000,232,60,60,0x0800,4,20,,0x4d0d,0x00,0,0,0,0,254,6,0xefed,192.168.255.1,192.168.255.129,40,0x00,63019,48995,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x4c27,0,
1,"Aug 11, 2024 01:53:43.369232000 EDT",1723355623.369232000,233,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,48995,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x5014,0,
1,"Aug 11, 2024 01:53:43.381789000 EDT",1723355623.381789000,234,60,60,0x0800,4,20,,0x4d12,0x00,0,0,0,0,254,6,0xefe8,192.168.255.1,192.168.255.129,40,0x00,63019,48995,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x4b74,0,
1,"Aug 11, 2024 01:53:43.393182000 EDT",1723355623.393182000,235,60,60,0x0800,4,20,,0x5888,0x00,0,0,0,0,254,6,0xe472,192.168.255.1,192.168.255.129,40,0x00,63019,8246,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xee95,0,
1,"Aug 11, 2024 01:53:43.393198000 EDT",1723355623.393198000,236,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,8246,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xf282,0,
1,"Aug 11, 2024 01:53:43.405661000 EDT",1723355623.405661000,237,60,60,0x0800,4,20,,0x58f7,0x00,0,0,0,0,254,6,0xe403,192.168.255.1,192.168.255.129,40,0x00,63019,8246,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xede2,0,
1,"Aug 11, 2024 01:53:43.416710000 EDT",1723355623.416710000,238,60,60,0x0800,4,20,,0x24ff,0x00,0,0,0,0,254,6,0x17fc,192.168.255.1,192.168.255.129,40,0x00,63019,45002,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x7677,0,
1,"Aug 11, 2024 01:53:43.416729000 EDT",1723355623.416729000,239,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,45002,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x7a64,0,
1,"Aug 11, 2024 01:53:43.428650000 EDT",1723355623.428650000,240,60,60,0x0800,4,20,,0x24fe,0x00,0,0,0,0,254,6,0x17fd,192.168.255.1,192.168.255.129,40,0x00,63019,45002,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x75c4,0,
1,"Aug 11, 2024 01:53:43.437756000 EDT",1723355623.437756000,241,60,60,0x0800,4,20,,0xacce,0x00,0,0,0,0,254,6,0x902c,192.168.255.1,192.168.255.129,40,0x00,63019,22303,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x9747,0,
1,"Aug 11, 2024 01:53:43.437769000 EDT",1723355623.437769000,242,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,22303,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x9b34,0,
1,"Aug 11, 2024 01:53:43.448574000 EDT",1723355623.448574000,243,60,60,0x0800,4,20,,0xaccf,0x00,0,0,0,0,254,6,0x902b,192.168.255.1,192.168.255.129,40,0x00,63019,22303,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x9694,0,
1,"Aug 11, 2024 01:53:43.458969000 EDT",1723355623.458969000,244,60,60,0x0800,4,20,,0x7cb9,0x00,0,0,0,0,254,6,0xc041,192.168.255.1,192.168.255.129,40,0x00,63019,38156,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x6c10,0,
1,"Aug 11, 2024 01:53:43.458984000 EDT",1723355623.458984000,245,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,38156,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x6ffd,0,
1,"Aug 11, 2024 01:53:43.470223000 EDT",1723355623.470223000,246,60,60,0x0800,4,20,,0x7cb8,0x00,0,0,0,0,254,6,0xc042,192.168.255.1,192.168.255.129,40,0x00,63019,38156,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x6b5d,0,
1,"Aug 11, 2024 01:53:43.480582000 EDT",1723355623.480582000,247,60,60,0x0800,4,20,,0xf5f7,0x00,0,0,0,0,254,6,0x4703,192.168.255.1,192.168.255.129,40,0x00,63019,11310,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x5f2b,0,
1,"Aug 11, 2024 01:53:43.480600000 EDT",1723355623.480600000,248,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,11310,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x6318,0,
1,"Aug 11, 2024 01:53:43.491713000 EDT",1723355623.491713000,249,60,60,0x0800,4,20,,0xf5f6,0x00,0,0,0,0,254,6,0x4704,192.168.255.1,192.168.255.129,40,0x00,63019,11310,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x5e78,0,
1,"Aug 11, 2024 01:53:43.502133000 EDT",1723355623.502133000,250,60,60,0x0800,4,20,,0xbca4,0x00,0,0,0,0,254,6,0x8056,192.168.255.1,192.168.255.129,40,0x00,63019,57804,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x164c,0,
1,"Aug 11, 2024 01:53:43.502152000 EDT",1723355623.502152000,251,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,57804,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x1a39,0,
1,"Aug 11, 2024 01:53:43.512714000 EDT",1723355623.512714000,252,60,60,0x0800,4,20,,0xbca7,0x00,0,0,0,0,254,6,0x8053,192.168.255.1,192.168.255.129,40,0x00,63019,57804,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x1599,0,
1,"Aug 11, 2024 01:53:43.524447000 EDT",1723355623.524447000,253,60,60,0x0800,4,20,,0xb365,0x00,0,0,0,0,254,6,0x8995,192.168.255.1,192.168.255.129,40,0x00,63019,54571,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x475c,0,
1,"Aug 11, 2024 01:53:43.524460000 EDT",1723355623.524460000,254,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,54571,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x4b49,0,
1,"Aug 11, 2024 01:53:43.535061000 EDT",1723355623.535061000,255,60,60,0x0800,4,20,,0xb37a,0x00,0,0,0,0,254,6,0x8980,192.168.255.1,192.168.255.129,40,0x00,63019,54571,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x46a9,0,
1,"Aug 11, 2024 01:53:43.543459000 EDT",1723355623.543459000,256,60,60,0x0800,4,20,,0x29c1,0x00,0,0,0,0,254,6,0x133a,192.168.255.1,192.168.255.129,40,0x00,63019,62591,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xe3b0,0,
1,"Aug 11, 2024 01:53:43.543484000 EDT",1723355623.543484000,257,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,62591,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xe79d,0,
1,"Aug 11, 2024 01:53:43.554121000 EDT",1723355623.554121000,258,60,60,0x0800,4,20,,0x29be,0x00,0,0,0,0,254,6,0x133d,192.168.255.1,192.168.255.129,40,0x00,63019,62591,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xe2fd,0,
1,"Aug 11, 2024 01:53:43.567039000 EDT",1723355623.567039000,259,60,60,0x0800,4,20,,0x66f9,0x00,0,0,0,0,254,6,0xd601,192.168.255.1,192.168.255.129,40,0x00,63019,16309,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x4515,0,
1,"Aug 11, 2024 01:53:43.567058000 EDT",1723355623.567058000,260,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,16309,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x4902,0,
1,"Aug 11, 2024 01:53:43.571588000 EDT",1723355623.571588000,261,60,60,0x0800,4,20,,0x66fa,0x00,0,0,0,0,254,6,0xd600,192.168.255.1,192.168.255.129,40,0x00,63019,16309,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x4462,0,
1,"Aug 11, 2024 01:53:43.587396000 EDT",1723355623.587396000,262,60,60,0x0800,4,20,,0xc62b,0x00,0,0,0,0,254,6,0x76cf,192.168.255.1,192.168.255.129,40,0x00,63019,3960,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x36c3,0,
1,"Aug 11, 2024 01:53:43.587409000 EDT",1723355623.587409000,263,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,3960,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x3ab0,0,
1,"Aug 11, 2024 01:53:43.595594000 EDT",1723355623.595594000,264,60,60,0x0800,4,20,,0xc62a,0x00,0,0,0,0,254,6,0x76d0,192.168.255.1,192.168.255.129,40,0x00,63019,3960,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x3610,0,
1,"Aug 11, 2024 01:53:43.606550000 EDT",1723355623.606550000,265,60,60,0x0800,4,20,,0x7d72,0x00,0,0,0,0,254,6,0xbf88,192.168.255.1,192.168.255.129,40,0x00,63019,20795,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x18a2,0,
1,"Aug 11, 2024 01:53:43.606566000 EDT",1723355623.606566000,266,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,20795,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x1c8f,0,
1,"Aug 11, 2024 01:53:43.608393000 EDT",1723355623.608393000,267,60,60,0x0800,4,20,,0x7d73,0x00,0,0,0,0,254,6,0xbf87,192.168.255.1,192.168.255.129,40,0x00,63019,20795,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x17ef,0,
1,"Aug 11, 2024 01:53:43.634023000 EDT",1723355623.634023000,268,60,60,0x0800,4,20,,0xa940,0x00,0,0,0,0,254,6,0x93ba,192.168.255.1,192.168.255.129,40,0x00,63019,488,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x4c65,0,
1,"Aug 11, 2024 01:53:43.634024000 EDT",1723355623.634024000,269,60,60,0x0800,4,20,,0x609d,0x00,0,0,0,0,254,6,0xdc5d,192.168.255.1,192.168.255.129,40,0x00,63019,64067,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x37ca,0,
1,"Aug 11, 2024 01:53:43.634024000 EDT",1723355623.634024000,270,60,60,0x0800,4,20,,0x9c94,0x00,0,0,0,0,254,6,0xa066,192.168.255.1,192.168.255.129,40,0x00,63019,6301,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x735f,0,
1,"Aug 11, 2024 01:53:43.634024000 EDT",1723355623.634024000,271,60,60,0x0800,4,20,,0x0b2f,0x00,0,0,0,0,254,6,0x31cc,192.168.255.1,192.168.255.129,40,0x00,63019,3559,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x35c1,0,
1,"Aug 11, 2024 01:53:43.634044000 EDT",1723355623.634044000,272,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,488,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x5052,0,
